ID: 2671267, Name: 가락청, Address: 전북특별자치도 전주시 완산구 한지길 68 (풍남동3가), Category: B02011600, Price: 64000, AreaCode: 37
ID: 2576344, Name: 스타리아호스텔, Address: 서울특별시 중구 퇴계로20길 38 (남산동2가) 3층, Category: Camping, Price: 241000, AreaCode: 1
ID: 2622849, Name: 스타마린관광펜션, Address: 경상남도 거제시 일운면 거제대로 1748 null, Category: Guesthouse, Price: 204000, AreaCode: 36
ID: 2582154, Name: 스타모텔, Address: 전라남도 목포시 번영로 28 (상동), Category: B02010900, Price: 163000, AreaCode: 38
ID: 2870003, Name: 스타비아호텔, Address: 경기도 김포시 태장로795번길 147 (장기동) null, Category: Hotel, Price: 136000, AreaCode: 31
ID: 143036, Name: 스타즈 호텔 제주 로베로(구 로베로호텔), Address: 제주특별자치도 제주시 관덕로 26 null, Category: Hotel, Price: 83000, AreaCode: 39
ID: 3337577, Name: 소피텔 앰배서더 서울 호텔&서비스드 레지던스, Address: 서울특별시 송파구 잠실로 209 (신천동) null, Category: Hotel, Price: 59000, AreaCode: 1
ID: 2042157, Name: 속리산 천왕봉 가는길에 펜션, Address: 충청북도 보은군 속리산면 천왕봉길 259 null, Category: Guesthouse, Price: 105000, AreaCode: 33
ID: 3451070, Name: 속초 관광호텔 베리트, Address: 강원특별자치도 속초시 교동로1길 10 (교동) null, Category: Hotel, Price: 227000, AreaCode: 32
ID: 2676467, Name: 속초비치호스텔, Address: 강원특별자치도 속초시 해오름로 129 (대포동), Category: Camping, Price: 132000, AreaCode: 32
ID: 3537880, Name: 솔게스트하우스 정동진점, Address: 강원특별자치도 강릉시 강동면 헌화로 1096-1 null, Category: Camping, Price: 99000, AreaCode: 32
ID: 707921, Name: 솔그림펜션, Address: 충청남도 태안군 근흥면 근흥로 1232-21 null, Category: Guesthouse, Price: 88000, AreaCode: 34
ID: 2595893, Name: 솔라리아 니시테츠호텔 부산, Address: 부산광역시 부산진구 서면로 20 (부전동) null, Category: Hotel, Price: 246000, AreaCode: 6
ID: 138484, Name: 솔마루펜션(서천), Address: 충청남도 서천군 서면 춘장대길 79-8 null, Category: Guesthouse, Price: 118000, AreaCode: 34
ID: 907563, Name: 솔마루황토펜션, Address: 충청남도 태안군 안면읍 여수해길 118-3 null, Category: Guesthouse, Price: 134000, AreaCode: 34
ID: 1281934, Name: 솔뫼마을펜션, Address: 충청남도 태안군 남면 몽산포길 126 null, Category: Guesthouse, Price: 224000, AreaCode: 34
ID: 138594, Name: 솔바람풍경소리, Address: 제주특별자치도 서귀포시 남원읍 태수로143번길 132-37 null, Category: Guesthouse, Price: 226000, AreaCode: 39
ID: 1829434, Name: 솔밭펜션, Address: 전라남도 완도군 보길면 보길동로 382 null, Category: Guesthouse, Price: 193000, AreaCode: 38
ID: 2692124, Name: 솔밭해안가펜션, Address: 충청남도 보령시 남포면 용두욕장2길 24-22 null, Category: Guesthouse, Price: 178000, AreaCode: 34
ID: 3536424, Name: 솔빛모텔, Address: 강원특별자치도 강릉시 옥천로 66-20 (옥천동) null, Category: B02010900, Price: 61000, AreaCode: 32
ID: 3534147, Name: 솔빛아래, Address: 강원특별자치도 강릉시 연곡면 송림웃둔지길 64-2 null, Category: Guesthouse, Price: 107000, AreaCode: 32
ID: 2761271, Name: 솔숲, Address: 강원특별자치도 평창군 용평면 양지길 64 null, Category: Guesthouse, Price: 203000, AreaCode: 32
ID: 3534304, Name: 솔올파크, Address: 강원특별자치도 강릉시 하슬라로192번길 14 (교동) null, Category: B02010900, Price: 64000, AreaCode: 32
ID: 2913759, Name: 솔치송어파티펜션, Address: 강원특별자치도 원주시 신림면 솔치안길 91 null, Category: Guesthouse, Price: 83000, AreaCode: 32
ID: 2699343, Name: 솔트, Address: 제주특별자치도 제주시 애월읍 애월해안로 226 null, Category: Camping, Price: 142000, AreaCode: 39
ID: 629268, Name: 솔향기 펜션, Address: 강원특별자치도 홍천군 북방면 노일로 713 null, Category: Guesthouse, Price: 72000, AreaCode: 32
ID: 938538, Name: 솔향기가득한집, Address: 강원특별자치도 삼척시 근덕면 삼척로 3874-29 null, Category: Guesthouse, Price: 119000, AreaCode: 32
ID: 3532452, Name: 솔향기펜션, Address: 강원특별자치도 강릉시 경포로371번길 63-4 (저동) null, Category: Guesthouse, Price: 239000, AreaCode: 32
ID: 2707452, Name: 솔호텔, Address: 전북특별자치도 전주시 덕진구 아중2길 22-4 (우아동2가) null, Category: Hotel, Price: 199000, AreaCode: 37
ID: 1746376, Name: 솜누스, Address: 경상남도 진주시 논개길 53 null, Category: B02010900, Price: 233000, AreaCode: 36
ID: 2706613, Name: 송계헌, Address: 경상북도 안동시 풍천면 병산길 332 null, Category: B02011600, Price: 107000, AreaCode: 35
ID: 2620182, Name: 송담 고택, Address: 경기도 용인시 처인구 이동읍 어진로 780 null, Category: B02011600, Price: 248000, AreaCode: 31
ID: 142850, Name: 송도비치 관광호텔, Address: 부산광역시 서구 암남공원로 9 null, Category: Hotel, Price: 173000, AreaCode: 6
ID: 3044612, Name: 송라오스, Address: 경상북도 포항시 북구 송라면 동해대로 3229-24 null, Category: Guesthouse, Price: 90000, AreaCode: 35
ID: 2760309, Name: 송림펜션, Address: 강원특별자치도 평창군 진부면 화의1길 14-9 null, Category: Guesthouse, Price: 169000, AreaCode: 32
ID: 1276745, Name: 송우펜션, Address: 충청남도 태안군 안면읍 꽃지해안로 506-4 null, Category: Guesthouse, Price: 106000, AreaCode: 34
ID: 1135110, Name: 송월파크, Address: 강원특별자치도 속초시 설악산로 818 null, Category: B02010900, Price: 113000, AreaCode: 32
ID: 2569162, Name: 송이도생태체험장(펜션)(송이도친환경가족펜션), Address: 전라남도 영광군 낙월면 송이길 47-10 null, Category: Guesthouse, Price: 130000, AreaCode: 38
ID: 621231, Name: 송이모텔, Address: 강원특별자치도 양양군 강현면 일출로 34 null, Category: B02010900, Price: 99000, AreaCode: 32
ID: 1992543, Name: 송정고택, Address: 경상북도 청송군 파천면 송소고택길 15-1 (파천면), Category: B02011600, Price: 185000, AreaCode: 35
ID: 3532572, Name: 송정담다펜션, Address: 부산광역시 해운대구 송정중앙로6번길 126 (송정동) 3,4,5층, Category: Guesthouse, Price: 53000, AreaCode: 6
ID: 143163, Name: 송정호텔, Address: 부산광역시 해운대구 송정해변로 28 null, Category: Hotel, Price: 219000, AreaCode: 6
ID: 3049824, Name: 쇼모텔, Address: 경상북도 안동시 옥동3길 41-6 (옥동) null, Category: B02010900, Price: 171000, AreaCode: 35
ID: 2760971, Name: 수가성펜션, Address: 강원특별자치도 평창군 봉평면 팔송로 248-49 null, Category: Guesthouse, Price: 202000, AreaCode: 32
ID: 902783, Name: 수경당펜션, Address: 경기도 양주시 백석읍 권율로 883-1 null, Category: Guesthouse, Price: 228000, AreaCode: 31
ID: 2569165, Name: 수곡고택, Address: 경상북도 안동시 풍천면 가일길 78 null, Category: B02011600, Price: 153000, AreaCode: 35
ID: 2613382, Name: 수곡당, Address: 전북특별자치도 남원시 고샘길 105-6 (쌍교동), Category: B02011600, Price: 154000, AreaCode: 37
ID: 2503316, Name: 수다락펜션, Address: 경기도 양평군 단월면 윗고북길 59 null, Category: Guesthouse, Price: 208000, AreaCode: 31
ID: 137943, Name: 수미르펜션, Address: 경상남도 거제시 남부면 거제남서로 750-1 null, Category: Guesthouse, Price: 109000, AreaCode: 36
ID: 3049900, Name: 수비즈텔, Address: 경상북도 포항시 남구 새천년대로450번길 22 (대잠동) 수비즈텔, Category: B02010900, Price: 118000, AreaCode: null
ID: 3049883, Name: 수산궁모텔, Address: 경상북도 안동시 대안로 18 (태화동) null, Category: B02010900, Price: 238000, AreaCode: null
ID: 2543891, Name: 수산모텔, Address: 강원특별자치도 양양군 수산1길 45-5 수산모텔 null, Category: B02010900, Price: 224000, AreaCode: 32
ID: 2579802, Name: 수성그린비, Address: 경상남도 고성군 삼산면 자란만로 2128 null, Category: Guesthouse, Price: 184000, AreaCode: 36
ID: 142840, Name: 수안보상록호텔, Address: 충청북도 충주시 수안보면 주정산로 22 null, Category: Hotel, Price: 115000, AreaCode: 33
ID: 142833, Name: 수안보파크호텔, Address: 충청북도 충주시 수안보면 탑골1길 36 null, Category: Hotel, Price: 101000, AreaCode: 33
ID: 3080046, Name: 수앤수리조트&호텔, Address: 제주특별자치도 제주시 애월읍 부룡수길 60 null, Category: Motel, Price: 220000, AreaCode: 39
ID: 1270115, Name: 수정펜션, Address: 충청남도 태안군 남면 용궁길 93 null, Category: Guesthouse, Price: 171000, AreaCode: 34
ID: 2599504, Name: 수졸당, Address: 경상북도 안동시 도산면 하계길 1-9 수졸당, Category: B02011600, Price: 249000, AreaCode: 35
ID: 628176, Name: 아트인아일랜드, Address: 강원특별자치도 평창군 봉평면 봉평북로 193-28 null, Category: Guesthouse, Price: 138000, AreaCode: 32
ID: 2913802, Name: 아폴로천문대펜션, Address: 강원특별자치도 화천군 사내면 천문대길 79-8 null, Category: Guesthouse, Price: 110000, AreaCode: 32
ID: 138351, Name: 안개자니펜션, Address: 강원특별자치도 홍천군 화촌면 당무로 973-14 null, Category: Guesthouse, Price: 245000, AreaCode: 32
ID: 3438082, Name: 안길사가, Address: 서울특별시 종로구 북촌로1길 24-2 (안국동) null, Category: B02011600, Price: 196000, AreaCode: null
ID: 3533141, Name: 안녕 올라 서울, Address: 서울특별시 관악구 남부순환로160길 37 (신림동) null, Category: Camping, Price: 185000, AreaCode: 1
ID: 3466079, Name: 안다즈 서울 강남, Address: 서울특별시 강남구 논현로 854 (신사동) null, Category: Hotel, Price: 133000, AreaCode: 1
ID: 2759855, Name: 안단테 북펜션, Address: 강원특별자치도 평창군 방림면 칡사리길 167 null, Category: Guesthouse, Price: 60000, AreaCode: 32
ID: 2761397, Name: 안단테펜션, Address: 강원특별자치도 평창군 봉평면 흥정계곡길 422-5 null, Category: Guesthouse, Price: 205000, AreaCode: 32
ID: 2598834, Name: 안동 군자마을, Address: 경상북도 안동시 와룡면 군자리길 21 null, Category: B02011600, Price: 89000, AreaCode: 35
ID: 3101947, Name: 안동 모닝 도시민박, Address: 경상북도 안동시 강남8길 7-9 (정하동) 강남빌, Category: Camping, Price: 249000, AreaCode: null
ID: 2000725, Name: 안동 수애당, Address: 경상북도 안동시 임동면 수곡용계로 1714-11 null, Category: B02011600, Price: 91000, AreaCode: 35
ID: 3469916, Name: 안동 이든민박, Address: 경상북도 안동시 노하3길 19 (노하동) null, Category: B02011600, Price: 186000, AreaCode: 35
ID: 1883135, Name: 안동고택 이상루, Address: 경상북도 안동시 서후면 풍산태사로 3193-6 (서후면), Category: B02011600, Price: 123000, AreaCode: 35
ID: 3469943, Name: 안동별장, Address: 경상북도 안동시 서동문로 46-6 (태화동) null, Category: B02011600, Price: 150000, AreaCode: 35
ID: 3533131, Name: 안동한옥스테이휴, Address: 경상북도 안동시 태화8길 9-1 (태화동) null, Category: B02011600, Price: 149000, AreaCode: 35
ID: 1963807, Name: 안동호텔, Address: 경상북도 안동시 문화광장길 40-11 null, Category: B02010900, Price: 213000, AreaCode: 35
ID: 972385, Name: 안면도 노블레스펜션, Address: 충청남도 태안군 고남면 빗독2길 28-41 null, Category: Guesthouse, Price: 152000, AreaCode: 34
ID: 907476, Name: 안면도 지중해펜션, Address: 충청남도 태안군 안면읍 밧개길 165-60 null, Category: Guesthouse, Price: 155000, AreaCode: 34
ID: 1327318, Name: 안면도갤러리펜션, Address: 충청남도 태안군 고남면 옷점길 147-102 null, Category: Guesthouse, Price: 131000, AreaCode: 34
ID: 2396807, Name: 안면도작은수해마을펜션, Address: 충청남도 태안군 안면읍 수해길 181-58 null, Category: Guesthouse, Price: 53000, AreaCode: 34
ID: 3537795, Name: 안목26펜션, Address: 강원특별자치도 강릉시 창해로14번길 26 (견소동) null, Category: Guesthouse, Price: 123000, AreaCode: 32
ID: 3537760, Name: 안목을높이다, Address: 강원특별자치도 강릉시 창해로 27 (견소동) null, Category: Guesthouse, Price: 98000, AreaCode: 32
ID: 2860776, Name: 안산 호텔 버스, Address: 경기도 안산시 단원구 선부광장1로 14 (선부동) null, Category: B02010900, Price: 112000, AreaCode: 31
ID: 3532711, Name: 안스테이, Address: 경기도 가평군 상면 새터길 12-47 null, Category: B02011600, Price: 130000, AreaCode: 31
ID: 3547803, Name: 안씨하우스(AnC House), Address: 강원특별자치도 강릉시 경강로2115번길 18 (옥천동) null, Category: Camping, Price: 146000, AreaCode: 32
ID: 3438329, Name: 안유재, Address: 서울특별시 종로구 창덕궁7길 3 (원서동) null, Category: B02011600, Price: 185000, AreaCode: null
ID: 3539408, Name: 안인장모텔 (안인모텔), Address: 강원특별자치도 강릉시 강동면 안인진길 19 null, Category: B02010900, Price: 204000, AreaCode: 32
ID: 3539426, Name: 안인펜션, Address: 강원특별자치도 강릉시 강동면 안인진길 20 null, Category: Guesthouse, Price: 84000, AreaCode: 32
ID: 2610526, Name: 안정궁 관광 한옥 펜션, Address: 경상남도 통영시 광도면 안정2길 95 null, Category: B02011600, Price: 229000, AreaCode: 36
ID: 2577897, Name: 안정궁관광한옥펜션, Address: 경상남도 통영시 광도면 안정2길 95 null, Category: Guesthouse, Price: 146000, AreaCode: 36
ID: 3056929, Name: 안테룸 서울, Address: 서울특별시 강남구 도산대로 153 (신사동) null, Category: Hotel, Price: 225000, AreaCode: 1
ID: 3566221, Name: 안토, Address: 서울특별시 강북구 삼양로 689 (우이동) null, Category: Motel, Price: 90000, AreaCode: 1
ID: 3079855, Name: 알리스위트호텔(R.LEE SUITE HOTEL), Address: 인천광역시 남동구 남동대로916번길 15 (간석동) null, Category: B02010900, Price: 201000, AreaCode: 2
ID: 2594136, Name: 알멕스랜드, Address: 경기도 연천군 왕징면 왕산로218번길 61 null, Category: Guesthouse, Price: 130000, AreaCode: 31
ID: 3102074, Name: 알천스테이 한옥커플가족독채펜션, Address: 경상북도 경주시 원효로272번길 3 (구황동) null, Category: B02011600, Price: 205000, AreaCode: null
ID: 2623939, Name: 알콩달콩 다락방, Address: 전북특별자치도 전주시 완산구 경기전길 153-6 (교동), Category: Hotel, Price: 124000, AreaCode: 37
ID: 681597, Name: 알프스모텔, Address: 강원특별자치도 태백시 서황지로 16-11 null, Category: B02010900, Price: 71000, AreaCode: 32
ID: 139820, Name: 알프스비치, Address: 강원특별자치도 양양군 현북면 하조대해안길 11 null, Category: B02010900, Price: 53000, AreaCode: 32
ID: 820041, Name: 알프스온천모텔, Address: 울산광역시 울주군 상북면 알프스온천2길 9 null, Category: B02010900, Price: 233000, AreaCode: 7
ID: 398170, Name: 알프스클럽, Address: 강원특별자치도 횡성군 둔내면 두원2길 45-25 null, Category: Guesthouse, Price: 87000, AreaCode: 32
ID: 733622, Name: 앙끄리에펜션, Address: 제주특별자치도 서귀포시 색달로61번길 59-8 null, Category: Guesthouse, Price: 206000, AreaCode: 39
ID: 3533161, Name: 앙니드 공이안, Address: 서울특별시 종로구 북촌로5가길 44-5 (화동) null, Category: B02011600, Price: 75000, AreaCode: 1
ID: 495898, Name: 앙상블모텔, Address: 충청남도 공주시 전막1길 6-35 null, Category: B02010900, Price: 182000, AreaCode: 34
ID: 3102082, Name: 애가 한옥 게스트하우스, Address: 대구광역시 중구 남산로2길 11-11 (남산동) null, Category: B02011600, Price: 195000, AreaCode: 4
ID: 2020385, Name: 애견민박 멍집, Address: 충청남도 태안군 소원면 파도길 71-7 null, Category: Guesthouse, Price: 158000, AreaCode: 34
ID: 2760305, Name: 애비로드, Address: 강원특별자치도 평창군 방림면 고원로 147-20 null, Category: Guesthouse, Price: 139000, AreaCode: 32
ID: 977101, Name: 애월해안누리(구 하얀둥지), Address: 제주특별자치도 제주시 애월읍 애월해안로 298 null, Category: Guesthouse, Price: 163000, AreaCode: 39
ID: 136422, Name: 애플모텔, Address: 광주광역시 서구 월드컵4강로181번길 35-1 null, Category: B02010900, Price: 73000, AreaCode: 5
ID: 2570447, Name: 애플트리(Apple tree)(애플트리게스트하우스), Address: 서울특별시 마포구 월드컵로20길 41-5 (성산동), Category: Camping, Price: 96000, AreaCode: 1
ID: 3533142, Name: 앤드류 게스트하우스, Address: 서울특별시 마포구 와우산로29길 56-9 (서교동, 홍익예림빌라) 홍익예림빌라 202호, Category: Camping, Price: 193000, AreaCode: 1
ID: 2706685, Name: 앨리게스트하우스, Address: 경상북도 경주시 계림로106번길 12 (황오동), Category: Camping, Price: 81000, AreaCode: 35
ID: 3101991, Name: 앨리하우스, Address: 전북특별자치도 군산시 구영3길 76-5 (신창동) 앨리하우스, Category: Camping, Price: 203000, AreaCode: null
ID: 2376324, Name: 야우리펜션, Address: 충청남도 태안군 고남면 옷점길 147-94 null, Category: Guesthouse, Price: 69000, AreaCode: 34
ID: 2610854, Name: 야코리아호스텔 강남점, Address: 서울특별시 강남구 테헤란로43길 19 (역삼동), Category: Camping, Price: 104000, AreaCode: 1
ID: 3112141, Name: 야크마을, Address: 제주특별자치도 서귀포시 색달중앙로 162 null, Category: Motel, Price: 157000, AreaCode: 39
ID: 1855164, Name: 양구 테마모텔, Address: 강원특별자치도 양구군 양구읍 사명길 84-10 null, Category: B02010900, Price: 177000, AreaCode: 32
ID: 2570378, Name: 양구콩세알민박(양구콩세알펜션), Address: 강원특별자치도 양구군 양구읍 양록길23번길 5-5 null, Category: Guesthouse, Price: 172000, AreaCode: 32
ID: 629262, Name: 양덕드림빌 펜션, Address: 강원특별자치도 홍천군 남면 화전들길 59-29 null, Category: Guesthouse, Price: 57000, AreaCode: 32
ID: 1877312, Name: 양소당, Address: 경상북도 안동시 풍산읍 장태골길 28 null, Category: B02011600, Price: 144000, AreaCode: 35
ID: 3532571, Name: 양스테이, Address: 서울특별시 동대문구 망우로 28 (휘경동) 401호, Category: Camping, Price: 246000, AreaCode: 1
ID: 2710709, Name: 양양국제공항호텔, Address: 강원특별자치도 양양군 손양면 동해대로 2338 null, Category: Hotel, Price: 81000, AreaCode: 32
ID: 3102218, Name: 양양리버펜션, Address: 강원특별자치도 양양군 양양읍 남대천로 54-14 양양리버펜션, Category: Guesthouse, Price: 243000, AreaCode: null
ID: 2907507, Name: 양양비치콘도, Address: 강원특별자치도 양양군 일출로 159-6 더시크릿양양패밀리텔 null, Category: Motel, Price: 235000, AreaCode: 32
ID: 2913636, Name: 양양해피플레이스, Address: 강원특별자치도 양양군 강현면 중복골길 11 null, Category: Guesthouse, Price: 124000, AreaCode: 32
ID: 2699322, Name: 양지 뜰 펜션(무주양지뜰펜션), Address: 전북특별자치도 무주군 설천면 보안길 90 null, Category: Guesthouse, Price: 214000, AreaCode: 37
ID: 2659405, Name: 양지리조텔, Address: 경기도 화성시 서신면 해안길 353-6 null, Category: Guesthouse, Price: 166000, AreaCode: 31
ID: 592257, Name: 양지펜션, Address: 경상남도 통영시 산양읍 산양중앙로 167 null, Category: Guesthouse, Price: 144000, AreaCode: 36
ID: 2594831, Name: 양참사댁(양동호 가옥 / 한옥152), Address: 전라남도 화순군 도곡면 달아실길 24 null, Category: B02011600, Price: 185000, AreaCode: 38
ID: 2950323, Name: 양평 오후다섯시[한국관광 품질인증/Korea Quality], Address: 경기도 양평군 불곡부처울길 51 null, Category: B02011600, Price: 195000, AreaCode: 31
ID: 2050197, Name: 어련당, Address: 울산광역시 중구 산전길 61 어련당 null, Category: B02011600, Price: 149000, AreaCode: 7
ID: 2015628, Name: 어름치펜션, Address: 강원특별자치도 평창군 미탄면 마하길 41-5 null, Category: Guesthouse, Price: 220000, AreaCode: 32
ID: 3469566, Name: 어바인펜션, Address: 전북특별자치도 부안군 변산면 채석강길 6-1 null, Category: Guesthouse, Price: 85000, AreaCode: 37
ID: 3079674, Name: 어반부띠크호텔, Address: 경기도 안양시 동안구 흥안대로 497 (관양동) null, Category: Hotel, Price: 223000, AreaCode: 31
ID: 3074655, Name: 어반스테이더센트럴, Address: 부산광역시 부산진구 중앙대로 752 (부전동) null, Category: B02010900, Price: 141000, AreaCode: 6
ID: 2534236, Name: 어반스테이플러스, Address: 충청남도 천안시 서북구 성정공원4길 31 (성정동) null, Category: B02010900, Price: 110000, AreaCode: 34
ID: 3089195, Name: 어반아일랜드호텔, Address: 제주특별자치도 제주시 삼무로 76 (연동) null, Category: Hotel, Price: 98000, AreaCode: 39
ID: 2576511, Name: 어반우드, Address: 서울특별시 마포구 와우산로29마길 5 (서교동) 3층, Category: Camping, Price: 196000, AreaCode: 1
ID: 3532694, Name: 어보이, Address: 전북특별자치도 전주시 완산구 은행로 93-3 (교동) null, Category: B02011600, Price: 242000, AreaCode: 37
ID: 3532756, Name: 어싱사계, Address: 경기도 양평군 개군면 공서울길88번길 63-5 null, Category: Guesthouse, Price: 162000, AreaCode: 31
ID: 2621825, Name: 어울림, Address: 전북특별자치도 전주시 완산구 은행로 75-5 (교동), Category: B02011600, Price: 177000, AreaCode: 37
ID: 2714406, Name: 신라스테이 서부산, Address: 부산광역시 강서구 명지국제7로 38 null, Category: Hotel, Price: 184000, AreaCode: 6
ID: 3465093, Name: 신라스테이 여수, Address: 전라남도 여수시 수정3길 8 (수정동) null, Category: Hotel, Price: 52000, AreaCode: 38
ID: 2570801, Name: 신라스테이 울산, Address: 울산광역시 남구 삼산로 200 (달동) null, Category: Hotel, Price: 57000, AreaCode: 7
ID: 2716736, Name: 신라스테이 제주, Address: 제주특별자치도 제주시 노연로 100 null, Category: Hotel, Price: 204000, AreaCode: 39
ID: 2717354, Name: 신라스테이 천안, Address: 충청남도 천안시 서북구 동서대로 177 null, Category: Hotel, Price: 72000, AreaCode: 34
ID: 3532543, Name: 신리모텔, Address: 강원특별자치도 강릉시 주문진읍 해안2길 6-1 null, Category: B02010900, Price: 108000, AreaCode: 32
ID: 137348, Name: 신세계호텔, Address: 제주특별자치도 서귀포시 중앙로 2-2 null, Category: B02010900, Price: 220000, AreaCode: 39
ID: 1846473, Name: 신신호텔 제주오션, Address: 제주특별자치도 서귀포시 중앙로 14 (서귀동) null, Category: Hotel, Price: 236000, AreaCode: 39
ID: 3547821, Name: 신아모텔, Address: 강원특별자치도 강릉시 주문진읍 주문로 128 null, Category: B02010900, Price: 203000, AreaCode: 32
ID: 142932, Name: 신안비치호텔, Address: 전라남도 목포시 해안로 2 null, Category: Hotel, Price: 187000, AreaCode: 38
ID: 3546470, Name: 신언리101, Address: 충청남도 아산시 도고면 아산만로198번길 15-4 null, Category: Hanok, Price: 168000, AreaCode: 34
ID: 139183, Name: 신영펜션, Address: 강원특별자치도 홍천군 서면 한치골길 75-12 null, Category: Guesthouse, Price: 158000, AreaCode: 32
ID: 1274868, Name: 신진도 꿈에그린펜션, Address: 충청남도 태안군 근흥면 신진대교길 94-63 null, Category: Guesthouse, Price: 81000, AreaCode: 34
ID: 2708666, Name: 신촌 시스터즈, Address: 서울특별시 마포구 백범로2길 24 (노고산동), Category: Camping, Price: 146000, AreaCode: 1
ID: 2622969, Name: 싱글싱글, Address: 부산광역시 동구 초량중로 18-1 (초량동), Category: Camping, Price: 171000, AreaCode: 6
ID: 143167, Name: 싼타모관광호텔, Address: 광주광역시 광산구 사암로216번길 10-11 null, Category: Hotel, Price: 93000, AreaCode: 5
ID: 1937451, Name: 쌍둥이네흙집펜션, Address: 전라남도 여수시 돌산읍 돌산로 1622-24 null, Category: Guesthouse, Price: 212000, AreaCode: 38
ID: 2598887, Name: 쌍암고택, Address: 경상북도 구미시 해평면 해평2길 40 null, Category: B02011600, Price: 172000, AreaCode: 35
ID: 2011019, Name: 써미트 호텔 서울, Address: 서울특별시 중구 장충단로 198 null, Category: Hotel, Price: 245000, AreaCode: 1
ID: 908509, Name: 썬라이즈펜션, Address: 충청남도 태안군 원북면 옥파로 1155 null, Category: Guesthouse, Price: 120000, AreaCode: 34
ID: 136453, Name: 썬랜드 호텔, Address: 제주특별자치도 제주시 신광로 92 null, Category: Hotel, Price: 115000, AreaCode: 39
ID: 1991188, Name: 썬밸리호텔, Address: 경기도 여주시 강변유원지길 45 (연양동) null, Category: Hotel, Price: 123000, AreaCode: 31
ID: 3532262, Name: 썬옥 호텔, Address: 강원특별자치도 강릉시 옥계면 헌화로 189 (금진리), Category: Hotel, Price: 202000, AreaCode: 32
ID: 584282, Name: 썬크루즈 호텔&리조트, Address: 강원특별자치도 강릉시 강동면 헌화로 950-39 null, Category: Motel, Price: 177000, AreaCode: 32
ID: 3076745, Name: 썬클라우드호텔, Address: 부산광역시 해운대구 해운대해변로 287 (중동) 6층 썬클라우드 호텔, Category: Hotel, Price: 228000, AreaCode: 6
ID: 3547789, Name: 썸모텔, Address: 강원특별자치도 강릉시 정원로 60 (교동) null, Category: B02010900, Price: 59000, AreaCode: 32
ID: 3537708, Name: 쏠레이빌리지, Address: 강원특별자치도 강릉시 옥계면 금진일출길 33-12 null, Category: Guesthouse, Price: 231000, AreaCode: 32
ID: 2913431, Name: 쏠리오, Address: 강원특별자치도 춘천시 남산면 서천길 117 null, Category: Guesthouse, Price: 164000, AreaCode: 32
ID: 2569975, Name: 쏠모텔, Address: 전북특별자치도 군산시 상나운3길 11 (나운동), Category: B02010900, Price: 119000, AreaCode: 37
ID: 3567842, Name: 쏠비치 남해, Address: 경상남도 남해군 미조면 미송로303번길 115 null, Category: Hotel, Price: 80000, AreaCode: 36
ID: 590440, Name: 쏠비치 양양, Address: 강원특별자치도 양양군 손양면 선사유적로 678 null, Category: Hotel, Price: 133000, AreaCode: 32
ID: 2662796, Name: 쏠비치 호텔&리조트 삼척, Address: 강원특별자치도 삼척시 수로부인길 453 null, Category: Hotel, Price: 147000, AreaCode: 32
ID: 2662935, Name: 쏠비치 호텔&리조트 진도, Address: 전라남도 진도군 의신면 송군길 30-40 null, Category: Hotel, Price: 169000, AreaCode: 38
ID: 2590471, Name: 쓰리세븐호텔, Address: 서울특별시 동대문구 이문로 192 null, Category: Hotel, Price: 207000, AreaCode: 1
ID: 1278281, Name: 씨네마펜션, Address: 충청남도 태안군 안면읍 해안관광로 215-23 null, Category: Guesthouse, Price: 154000, AreaCode: 34
ID: 2479573, Name: 씨마크호텔, Address: 강원특별자치도 강릉시 해안로406번길 2 null, Category: Hotel, Price: 103000, AreaCode: 32
ID: 138699, Name: 씨송펜션, Address: 충청남도 태안군 안면읍 흑석동길 32 null, Category: Guesthouse, Price: 232000, AreaCode: 34
ID: 1268009, Name: 씨싸이드캐슬, Address: 충청남도 태안군 소원면 만리포1길 8 null, Category: B02010900, Price: 232000, AreaCode: 34
ID: 3080019, Name: 씨앤호텔, Address: 제주특별자치도 제주시 일주서로 7490 (내도동) null, Category: Hotel, Price: 147000, AreaCode: 39
ID: 973990, Name: 씨에나펜션, Address: 제주특별자치도 서귀포시 예래로 267 null, Category: Guesthouse, Price: 82000, AreaCode: 39
ID: 142948, Name: 씨에스 호텔 앤 리조트, Address: 제주특별자치도 서귀포시 중문관광로 198 (중문동) null, Category: Hotel, Price: 239000, AreaCode: 39
ID: 136578, Name: 씨엘모텔(CL모텔), Address: 서울특별시 강서구 강서로5나길 136 null, Category: B02010900, Price: 246000, AreaCode: 1
ID: 3403879, Name: 씨원리조트 자은도, Address: 전라남도 신안군 자은면 자은서부1길 163-101 null, Category: Hotel, Price: 138000, AreaCode: 38
ID: 987145, Name: 씨월드관광호텔, Address: 인천광역시 중구 용유서로479번길 50-7 null, Category: Hotel, Price: 242000, AreaCode: 2
ID: 3538983, Name: 씨웰빙하우스, Address: 강원특별자치도 강릉시 창해로14번길 40-4 (견소동) null, Category: B02010900, Price: 138000, AreaCode: 32
ID: 139819, Name: 씨젠콘도텔, Address: 강원특별자치도 양양군 강현면 동해대로 3066-7 null, Category: B02010900, Price: 160000, AreaCode: 32
ID: 3544605, Name: 아가바라펜션, Address: 강원특별자치도 강릉시 강릉대로 265-6 (교동) null, Category: Guesthouse, Price: 184000, AreaCode: 32
